"","community","year","total_pop","mean_college","mean_hs","mean_assoc","mean_white","mean_black","mean_asian","mean_hispanic","mean_employed","mean_unemployed","mean_male","mean_female","median_age","median_income"
"907","WEST ELSDON",2019,19126,6.5380959535,18.1461926375,4.8094563935,60.7074858025,1.16624909325,3.116602002,80.0809032225,46.37515262,5.2377367875,49.06019138,50.93980862,31.35,61868
"908","WEST ELSDON",2020,18523,7.6037472445,19.6785342625,4.15621761525,58.4698034,0.4901406,2.96038292825,79.43698731,45.9852255825,5.13134660025,49.7462494475,50.2537505525,33.9,52365
"909","WEST ELSDON",2021,18022,7.9365045545,19.1371846775,3.4321554565,52.2940379625,0.5044477915,3.595331845,78.42733701,45.2237886575,5.375162,49.8558745425,50.1441254575,35.55,54936.5
"910","WEST ELSDON",2022,18366,7.36503066275,18.244084195,4.36276985275,44.63839774,0.620675848,3.75684658025,78.9432493225,44.6296261575,5.1134002115,49.705835965,50.294164035,36.05,64771
"911","WEST ENGLEWOOD",2010,35294,3.28492766352632,17.3250724542105,3.19976087005263,1.96895305978947,95.0301911578947,0.158493473105263,2.63596151052632,26.1832297989474,14.1582860220526,46.2026371294737,53.7887746336842,32.3,27443
"912","WEST ENGLEWOOD",2011,35294,3.28492766352632,17.3250724542105,3.19976087005263,1.96895305978947,95.0301911578947,0.158493473105263,2.63596151052632,26.1832297989474,14.1582860220526,46.2026371294737,53.7887746336842,32.3,27443
"913","WEST ENGLEWOOD",2012,35294,3.28492766352632,17.3250724542105,3.19976087005263,1.96895305978947,95.0301911578947,0.158493473105263,2.63596151052632,26.1832297989474,14.1582860220526,46.2026371294737,53.7887746336842,32.3,27443
"914","WEST ENGLEWOOD",2013,34632,3.219226476,18.7882042263158,2.99495831863158,1.68528829831579,94.9817342689474,0.168838212368421,2.76841014636842,26.0001059847368,15.7287866845789,46.7439431547368,53.2426029652632,32.5,27869
"915","WEST ENGLEWOOD",2014,34272,3.43676034278947,20.3695921963158,2.78802439642105,1.47293081947368,94.0600826957895,0.0556680162105263,3.69794849836842,26.1822053526316,15.4225903750526,45.853892081579,54.129612968421,34.3,25625
"916","WEST ENGLEWOOD",2015,32156,3.61329971342105,21.8662190284211,3.088471632,1.90425727352632,93.192119011579,0.0540062843684211,4.95167637147368,26.99383432,14.4300500177368,46.7211687726316,53.2569469952632,32.8,26103
"917","WEST ENGLEWOOD",2016,30798,3.61593329847368,22.4745776189474,3.35874551321053,2.50316606731579,91.7911040273684,0.0263597223684211,6.13735462731579,27.9922978752632,14.2043651585263,46.3521242463158,53.6252184521053,33.5,25786
"918","WEST ENGLEWOOD",2017,29929,3.53544330394737,24.4110245573684,3.77837876336842,3.10114055952632,91.4819954168421,0.0203603786842105,6.29146229078947,28.0233091473684,12.9059126777895,46.5294278731579,53.4482232610526,37.9,26289
"919","WEST ENGLEWOOD",2018,28237,3.97565429531579,24.7802758731579,3.92105740152632,4.68428707557895,89.2070667726316,0.0186968308947368,8.40219288531579,29.2133677810526,11.8419879027895,46.8777000005263,53.098988768421,40.6,26200
"920","WEST ENGLEWOOD",2019,26346,4.14672831431579,24.4689407647368,4.52369430873684,6.91566747757895,87.0655132289474,0.0883508882105263,10.2202730567895,29.7617023184211,10.6314425332105,46.4976920094737,53.4740034336842,39.6,27277
"921","WEST ENGLEWOOD",2020,26158,5.23751215852632,25.2836678942105,4.50293017594737,6.5107887571579,85.6273672647368,0.0721318333157895,10.8240317803158,30.4691212657895,9.412977833,45.1697585852632,54.8008711142105,39.9,27274.5
"922","WEST ENGLEWOOD",2021,26282,4.76663782515789,25.8268831021053,4.05084558942105,5.90375202421053,84.5600119515789,0.163970865421053,12.2360468782105,29.74846765,8.51871433110526,47.5636856463158,52.3984157757895,41.3,27139
"923","WEST ENGLEWOOD",2022,25772,4.61313143036842,24.4575299894737,3.63618520226316,4.68222346442105,79.8863402026316,0.301596300157895,17.0550448169474,31.5453055563158,8.45175822642105,47.06378083,52.90170164,38.6,31198
"924","WEST GARFIELD PARK",2010,19377,2.5173994541,18.349523389,3.5468417379,1.9092359403,96.836194366,0.077176954,1.2884839897,25.146337362,9.0787740017,47.388646318,52.513314467,27.8,25048
"925","WEST GARFIELD PARK",2011,19377,2.5173994541,18.349523389,3.5468417379,1.9092359403,96.836194366,0.077176954,1.2884839897,25.146337362,9.0787740017,47.388646318,52.513314467,27.8,25048
"926","WEST GARFIELD PARK",2012,19377,2.5173994541,18.349523389,3.5468417379,1.9092359403,96.836194366,0.077176954,1.2884839897,25.146337362,9.0787740017,47.388646318,52.513314467,27.8,25048
"927","WEST GARFIELD PARK",2013,18715,2.4126056591,19.570230129,3.2314429083,2.1411989716,96.947244802,0.1278515953,0.9483690383,23.323183923,9.2226080355,48.598136727,51.294941495,27.6,25313
"928","WEST GARFIELD PARK",2014,18885,1.9215401013,18.6279825,3.3688837143,2.3396124841,95.599485454,0.2075042633,2.168899898,25.022013626,6.478989159,47.991613144,51.954565542,28.75,26425
"929","WEST GARFIELD PARK",2015,17733,1.7770514641,20.042849477,3.3285147375,2.7715324609,95.403081075,0.2840072393,2.1019336081,26.632070382,5.8940870471,46.889652306,53.045243528,28.75,25071.5
"930","WEST GARFIELD PARK",2016,17490,2.1958000072,18.178279162,3.1861907484,2.3154101448,95.593908895,0.1622672685,2.145882638,26.899853559,6.2979619708,46.038850766,53.885287166,28.8,22655.5
"931","WEST GARFIELD PARK",2017,17155,2.0282287734,18.26408505,3.0511876359,3.3790366805,94.354298819,0.2160017341,2.2417553857,26.856205709,6.8385031638,44.614525979,55.298454442,28.8,22725
"932","WEST GARFIELD PARK",2018,16943,2.2751240523,18.819605735,3.7104813848,3.5751468693,93.997864807,0.2558139535,2.5945409148,28.577267184,6.3897450683,45.200432464,54.712201945,31.95,24784.5
"933","WEST GARFIELD PARK",2019,16415,2.4920143911,19.06292363,3.8088749971,3.855388228,93.517853672,0,2.8850693442,29.429648305,7.6807653159,46.949617776,52.441210424,31.55,24001.5
"934","WEST GARFIELD PARK",2020,16489,3.0534818574,18.962425982,3.6817160041,4.1517794292,92.717422859,0.025,3.5200399546,31.133919154,9.1667029189,49.360107364,49.758990592,35.25,28629
"935","WEST GARFIELD PARK",2021,17289,3.1699982211,19.10414702,3.8528313244,3.8336369135,92.12941328,0.0709362366,4.4412563783,33.496116845,9.0584830907,49.672217985,49.434803147,35.95,37708
"936","WEST GARFIELD PARK",2022,16374,3.522855761,20.141971626,3.4575428883,2.92965873,91.362897894,0.0670588352,5.9119361946,32.826308575,7.7293422294,50.865146819,48.350249184,35.15,39696
"937","WEST LAWN",2010,32950,3.67520509933333,18.3486627816667,2.86204546216667,40.4071911766667,3.73127741383333,0.324070105,78.7849258816667,41.84298067,4.40515575683333,51.863769625,48.136230375,30.55,47310
"938","WEST LAWN",2011,32950,3.67520509933333,18.3486627816667,2.86204546216667,40.4071911766667,3.73127741383333,0.324070105,78.7849258816667,41.84298067,4.40515575683333,51.863769625,48.136230375,30.55,47310
"939","WEST LAWN",2012,32950,3.67520509933333,18.3486627816667,2.86204546216667,40.4071911766667,3.73127741383333,0.324070105,78.7849258816667,41.84298067,4.40515575683333,51.863769625,48.136230375,30.55,47310
"940","WEST LAWN",2013,33199,4.025667083,17.279453315,3.54583306716667,43.1518454133333,3.62259308983333,0.3708951145,79.61874688,43.515132505,5.69215778733333,51.529374285,48.470625715,30.3,46675.5
"941","WEST LAWN",2014,33477,4.63793230866667,16.560234365,3.53866175516667,47.3449364083333,2.94863523316667,0.430112235,80.8431020183333,42.71528096,6.22866780933333,51.05750516,48.94249484,30.85,49097
"942","WEST LAWN",2015,32749,5.054554847,17.7868511283333,3.27807174766667,48.8264837533333,3.51795575466667,0.5899256815,80.80931388,43.8934192033333,6.61344799316667,50.6214368866667,49.3785631133333,31.35,49668.5
"943","WEST LAWN",2016,33595,5.22590941966667,17.706112945,3.3328898655,50.0588840983333,3.5679024845,0.676128886666667,80.830473215,43.374265275,6.480758844,50.597971945,49.402028055,30.9,52384.5
"944","WEST LAWN",2017,33108,5.08838221033333,17.8924564933333,3.27141997616667,53.1920148283333,3.53161712633333,0.663282753833333,80.6815273516667,43.4414337733333,6.3783172975,51.126392935,48.873607065,31.4,48993
"945","WEST LAWN",2018,32176,5.2370553985,19.1525053616667,2.94495873216667,56.543261135,2.93750247016667,0.805855267833333,82.8159267366667,43.0481178133333,6.10992889216667,51.1453012116667,48.8546987883333,32.5,48656
"946","WEST LAWN",2019,31886,5.15199506133333,20.2659212016667,2.92181832933333,59.089280765,3.05314744233333,0.5795737655,83.567447195,45.0324596216667,5.63882417166667,51.7559491716667,48.2440508283333,32,52992.5
"947","WEST LAWN",2020,32162,5.20211063883333,19.0776961216667,2.78584148216667,55.5646214683333,3.05757143083333,0.370504253,84.5508719183333,43.6323520483333,4.79505080233333,51.845320335,48.154679665,31.75,55663.5
"948","WEST LAWN",2021,32398,6.20324832133333,19.1394501833333,3.567255188,51.1287787283333,2.899113956,0.481435326166667,83.98320664,43.7585313216667,4.82309516666667,52.2206075966667,47.7535296983333,32,62172
"949","WEST LAWN",2022,32594,6.51710251533333,19.400935935,3.06033343783333,42.1966156383333,3.33453355233333,0.638018849666667,83.6740109316667,42.9174687516667,5.104098715,49.4547154933333,50.4771591566667,34.75,63778.5
"950","WEST PULLMAN",2010,34501,6.42967985655556,15.4070308077778,4.528485442,4.83641165588889,92.8783069777778,0,5.20526568922222,33.8032313811111,8.07732102388889,44.6676222333333,55.3323777666667,36.4,39688
"951","WEST PULLMAN",2011,34501,6.42967985655556,15.4070308077778,4.528485442,4.83641165588889,92.8783069777778,0,5.20526568922222,33.8032313811111,8.07732102388889,44.6676222333333,55.3323777666667,36.4,39688
"952","WEST PULLMAN",2012,34501,6.42967985655556,15.4070308077778,4.528485442,4.83641165588889,92.8783069777778,0,5.20526568922222,33.8032313811111,8.07732102388889,44.6676222333333,55.3323777666667,36.4,39688
"953","WEST PULLMAN",2013,33576,6.70548912233333,16.42406839,4.01078839711111,5.36071492233333,92.3421227077778,0.102461035222222,5.34137739055555,32.4560048833333,9.50758036811111,44.2137730988889,55.7862269011111,36,38472
"954","WEST PULLMAN",2014,31878,5.96932157155556,17.1493591111111,4.07627805333333,5.75887353544444,91.4222648377778,0.156996167444444,6.32696923788889,33.2303168744444,11.1803377316667,44.4870445944444,55.5129554055556,38.1,39366
"955","WEST PULLMAN",2015,31490,5.83569412444444,16.9056090155556,4.84051371311111,6.25411770033333,91.3338638533333,0.204141124777778,6.56471505744444,34.08642974,11.7797264471111,44.7394953788889,55.2605046211111,38,39489
"956","WEST PULLMAN",2016,30793,6.53351630955556,16.76107042,4.88055350755556,7.67987209966667,90.5631254788889,0.205639851,7.18241384388889,36.3424088655556,11.8101161291111,44.96834611,55.03165389,38.8,39500
"957","WEST PULLMAN",2017,30804,6.32478957866667,17.3074306011111,5.17883422733333,7.92958281233333,90.2908993222222,0.175774522222222,8.11197521522222,37.1512534922222,11.2028149135556,46.3156127755556,53.6843872244444,38.2,39816
"958","WEST PULLMAN",2018,30468,6.20673279,17.8798208244444,5.15790380077778,7.24449488622222,90.6090026966667,0.102830546111111,7.58428515688889,38.4502368944444,10.4708769722222,47.0300980511111,52.9699019488889,36.3,44436
"959","WEST PULLMAN",2019,30020,7.03368451411111,18.2617710766667,5.54104817588889,6.98658384255555,90.0146828655556,0,7.45960311388889,40.8790379066667,7.72924366722222,47.3054203888889,52.6945796111111,37.7,43143
"960","WEST PULLMAN",2020,29621,6.08466251755556,16.9653253355556,6.02335928444444,6.13308341111111,89.2601377044444,0,8.36189601466667,41.4963922622222,8.787545278,46.1744323933333,53.8255676066667,38.5,45651
"961","WEST PULLMAN",2021,30161,6.46352846211111,16.4685181666667,6.54224290288889,4.432738366,88.9543298288889,0,8.01656670544444,39.2402804077778,8.49813768011111,47.3384803444444,52.6615196555556,37.9,52045
"962","WEST PULLMAN",2022,28824,6.78596208544444,16.7913769225556,6.503712212,4.09846342811111,87.3610426755556,0,8.38251077222222,38.8063461688889,8.03700370788889,46.5756481255556,53.4243518744444,37.5,47262
"963","WEST RIDGE",2010,73705,15.2851650655714,11.5209340432857,3.73823965585714,56.1350552164286,12.0475117845,21.6643624908571,20.1995266242857,44.2162297457143,4.195847018,47.7713685985714,50.8834169457143,38.1,46563.5
"964","WEST RIDGE",2011,73705,15.2851650655714,11.5209340432857,3.73823965585714,56.1350552164286,12.0475117845,21.6643624908571,20.1995266242857,44.2162297457143,4.195847018,47.7713685985714,50.8834169457143,38.1,46563.5
"965","WEST RIDGE",2012,73705,15.2851650655714,11.5209340432857,3.73823965585714,56.1350552164286,12.0475117845,21.6643624908571,20.1995266242857,44.2162297457143,4.195847018,47.7713685985714,50.8834169457143,38.1,46563.5
"966","WEST RIDGE",2013,73305,15.9483097714286,11.6839181137143,3.67631774821429,55.8599271571429,11.5361568932143,22.7850320312143,19.3544658501429,43.6156692571429,5.05707393707143,48.55790918,50.0975444164286,36.1,46228
"967","WEST RIDGE",2014,73019,16.9484835192857,12.5321569015714,3.44366883542857,57.6882636485714,11.8449257272857,21.7703719932857,18.1141717477143,44.079876885,5.02090655235714,49.1766565028571,49.4302974935714,36.55,50534.5
"968","WEST RIDGE",2015,72211,16.6006668064286,13.5070241142857,3.58380201042857,58.0518118028571,11.9522317818571,22.5159964607143,17.6447993607857,45.2907039557143,4.521227794,49.372511485,49.1861947771429,37,47186
"969","WEST RIDGE",2016,73723,16.6341621971429,13.4219484765,3.90659906507143,57.7052263842857,12.531322577,21.9991529857143,18.2836206623571,45.7282724307143,4.60772483121429,49.17198956,49.3501736578571,36.6,51649
"970","WEST RIDGE",2017,76215,16.974649575,13.0439884772857,3.75708749164286,57.11160903,12.1645478185,21.7494301507143,18.4449518020714,45.6774910192857,4.25844543342857,48.6541176385714,49.9304263985714,36.35,49683
"971","WEST RIDGE",2018,77212,16.7543989185714,12.8221564619286,3.80444268235714,56.0329766992857,13.6979562162857,20.7950740733571,18.1519916066429,46.0504710971429,3.686758121,48.7794187157143,49.8309894407143,36.95,51406.5
"972","WEST RIDGE",2019,78466,17.05873258,12.4841349757143,3.70027600378571,53.9058048742857,12.5113807894286,22.2959711455714,18.5916192168571,45.6891093114286,3.35771603778571,48.7984331171429,49.8105546792857,35.7,53153
"973","WEST RIDGE",2020,78763,19.0820783328571,11.0787682428571,3.61272022014286,54.6691052271429,12.9366236494286,19.2954428393571,19.2258415647143,47.3551706985714,3.05625101735714,48.9732565992857,49.6499150478571,36.1,55919.5
"974","WEST RIDGE",2021,79897,18.2211421069286,11.2040324355714,3.59223468264286,51.8436860521429,12.9286269555,19.3731548117143,21.4449866703571,46.5513496278571,3.09595809485714,49.4031557871429,49.3539500642857,36,57237
"975","WEST RIDGE",2022,79265,17.3658236010714,11.6025366869286,3.94603987485714,47.7548090235714,12.9897183228571,19.3616453625,21.612060043,46.5614075935714,3.18288391921429,49.8174728378571,48.7967279078571,37.75,70425
"976","WEST TOWN",2010,84087,27.3617861412903,7.88763671580645,2.88726242487097,75.3771321196774,8.26545061232258,4.22101026567742,29.6274144663226,62.7078269387097,4.48907869206452,50.6751701183871,48.7540395316129,31.2,66755
"977","WEST TOWN",2011,84087,27.3617861412903,7.88763671580645,2.88726242487097,75.3771321196774,8.26545061232258,4.22101026567742,29.6274144663226,62.7078269387097,4.48907869206452,50.6751701183871,48.7540395316129,31.2,66755
"978","WEST TOWN",2012,84087,27.3617861412903,7.88763671580645,2.88726242487097,75.3771321196774,8.26545061232258,4.22101026567742,29.6274144663226,62.7078269387097,4.48907869206452,50.6751701183871,48.7540395316129,31.2,66755
"979","WEST TOWN",2013,83632,26.9357466700645,8.30451647970968,2.95120188029032,74.5595105951613,7.86817859309677,3.91606763022581,30.4222039937419,62.2179366609677,4.83728122312903,49.9087610680645,49.4828633706452,32,67917
"980","WEST TOWN",2014,84319,28.2690506219032,8.50338323332258,2.7521263246129,75.7137776832258,7.60715579183871,3.81885194351613,29.3122808645484,62.7646331683871,4.94744297006452,50.3927422587097,48.9850089412903,31.9,67480
"981","WEST TOWN",2015,85582,29.3591852291935,8.16019508580645,2.66256266206452,76.0906290293548,7.60819980087097,4.13891028732258,28.3727925016774,63.8224560093548,4.33845008319355,50.5958564441936,48.8321550448387,31.9,73750
"982","WEST TOWN",2016,84458,29.1100501800968,8.08203190748387,2.71276035567742,75.0278621145161,8.01708196187097,3.99644273651613,28.4029670566129,64.5069328341935,3.62142169645161,50.97547991,48.4715815287097,32.2,75250
"983","WEST TOWN",2017,83621,30.9619614154839,7.43972863122581,3.06055546583871,75.2531552558064,7.38402662980645,4.56749812490323,26.4943056835161,66.9997229387097,3.23698625696774,51.2934866464516,48.1726938648387,32.6,87708
"984","WEST TOWN",2018,83290,32.1123961232258,6.92403163664516,2.99027296258065,77.1218151141936,7.21949926,4.91914613029032,24.1532230922903,68.0147076554839,2.57239587667742,51.0177360667742,48.4233609490323,32.4,93980
"985","WEST TOWN",2019,83757,33.4859772493548,7.45425337022581,3.04173560703226,78.5835043609677,7.2481334076129,5.12806894283871,23.7649668936452,69.2174525522581,2.12933901412903,51.6134783883871,47.8146241377419,32.3,102083
"986","WEST TOWN",2020,83506,35.218587206129,6.83907584948387,3.35737066909677,74.7831408396774,6.59804555396774,5.80900979832258,22.8393595607419,69.8315698235484,2.3028753453871,50.8337838906452,48.5743273412903,32.5,110580
"987","WEST TOWN",2021,85765,35.6223914170968,6.92738877148387,3.35098020690323,73.06480014,7.00412806264516,6.18595273183871,21.6103577902581,69.813270083871,2.36077601325806,50.8304401845161,48.5869937151613,32.8,116346
"988","WEST TOWN",2022,85402,36.4768043651613,6.27947204867742,3.23325431148387,71.1647339064516,6.15901418422581,6.33770131983871,21.0818438028065,69.9545642422581,2.30410990993548,50.5548118358065,48.8854885829032,33.1,131875
"989","WOODLAWN",2010,24445,8.527923663,13.1768268629091,4.21577286163636,8.82859803136364,85.8621229918182,3.03545942527273,2.19358975872727,35.5872392381818,11.2050495300909,44.1581905463636,55.09337464,33,27292
